,text,labels
1468,BTW Congrats on the hunkalert methinks our judge chose well,4
1469,That ancient program UNIX is younger than me Yet I can understand its progeny better Out with the old,0
1470,everyone loves a chick in a roller derby t shirt,4
1471,i might borrow that off you one day,4
1472,haha yeah i had to go to school i tried and failed go on msn x,0
1473,Going to Sim it up tonight Too sick to do anything else,0
1474,i want to talk to laura,0
1475,good luck with all that,0
1476,Just broke off all my fake nails so i can get them redone good for the formal Slightly upset about it at the moment,0
1477,unfortunately not,0
1478,li Stella sweetie Check out who I m following I think there might be someone on there you are also interested in following,4
1479,Yeah not super gee wiz I hope you are right but even an incremental upgrade would be fine with me,4
1480,It was great hanging with u guys Lei Goodnight,4
1481,I m so Australian that I had one of these as a pet when I was 2 but a box fell on it and it was dead,0
1482,writing a report,4
1483,One of my biggest regrets never being able to see Douglas Adams tweets He would have loved it,0
1484,I m bored need to fix some of my little gliders and do some updates for HockeyPulse but have no energy,0
1485,You should so do some INXS like Original Sin or something,4
1486,I think it s time for bed Back to study tomorrow holidays are over for this layabout,0
1487,I want to rise and shine but am unable to,0
1488,After lunch I headed out to the beach unfortunately it rained,0
1489,Nope not when the Negotiator is on,4
1490,oh so your not unsure anymore hehe hiya laura,4
1491,Im relocating to my bed to Twitter some more I mean do my assignments,4
1492,ah good wholesome fun for the whole family family guy,4
1493,NKOTB concerts have been cancelled Am quite disappointed Need a new happiness goal now how to top that Have to act my age again,0
1494,thank you especially the one at lt lt lt end thomas lt 3 hehe,4
1495,just made stirfry for my foodtech homework and its actually really good ahha,4
1496,Trackball on my Blackberry died Can t scroll down anymore and Vodafone refuses to give me a loaner or for that matter any replacement,0
1497,shit thats no good I think mine was at 3 00,0
1498,200 is coming my way,4
1499,Haha I m not that silly I d need another job first Got more plans into motion for moving overseas now anyhow,4
1500,Wants to sleep but just has to dance,4
1501,Poor Charlotte mum amp dads cat mother of my cat She got hit by a car last night and will probably have to be put down Poor kitty,0
1502,back into work but don t think I ll be able to handle it tomorrow either Want a change of scenery,0
1503,I think it s tragic that Python Magazine s URL is and the site s running on PHP,0
1504,is watchin twilight for the 7th night in a row,4
1505,Is newinventors repeated anywhere or streamed I just missed it,0
1506,wish you were here,0
1507,Still waiting for my things to arrive only 6 weeks or so to go,0
1508,,4
1509,doing more uni assignments,4
1510,Marney I just finishing pming you at the hub,4
1511,airline booking like s problem with Cebu Pacific,0
1512,Pretty sure my mum booked a Dentist appointment for Friday She always does these things in secret and tells me an hour beforehand,0
1513,I m sure you ll be pleased to know that I figured out the iTunes iPhone issue Without the help of Miss11 or iPhone,4
1514,get me i meant,4
1515,obviously it s s place I want to eat at We had two each other night and a bucket load of veg and crumble,4
1516,mmm im gonna go to sleep now bubs cause im going shopping tomorrow see yaah x loveyoou x,4
1517,Off to uni now Love that it s only 10 mins away,4
1518,Lost s05e15 sub looks SO graphic,0
1519,Well I don t have it YET Btw ur logo has been a huge hit already taking tshirt orders What size do you want,4
1520,I get the message quot The requested topic does not exist quot when clicking your link,0
1521,Blog updated with pics from day 1 In the meantime multi tasking and currently doing OSPF labs,4
1522,sure blame it on the lil sister lol backyardigains is a dope lil show be proud,4
1523,uploading pics to facebook now,4
1524,i ll have a couple of drinks for you,4
1525,i have emailed a drama draft to my teacher hallelujiah now all i have to do is maths and english,0
1526,i m cold who wants to come snuggle with me tonight,4
1527,katrinaa Party includes Movie marathons cheezles and straightening eachothers hair Eeek so exciting,4
1528,didn t get a gig that s a shame,4
1529,hanging with bianca I miss shan already,0
1530,grumble whinge what do you mean quot sold out quot,0
1531,u would never think that three 15 year olds who have soooo much fun with a giant mr potato head quot lt 3,4
1532,FUCKIN HELL I WANT TO DESTROY MY LECTURERS WHY OUT OF ALL DAYS IT HAS TO BE THEN UNI IS MCSHIT AT TIMES,0
1533,After a big night last night i m gonna relax and watch some one tree hill hehehe again yepyep lt 3,4
1534,Why can t online stores offer instant delivery on physical products yet Making me wait 2 5 business days is bad for my patience,0
1535,I want to play Clue but no one plays with me,0
1536,awesome awesome awesome,4
1537,yay get to see my best friend again tomorrow adam lt 3,4
1538,I am going to get chicken and bacon ranch on italiam herbs and cheese haha so healthy,4
1539,im all alone wheres my teren,0
1540,gets to see Justin in a minibit for a minibit,4
1541,I just shop at coles hope the next winner will be us,4
1542,Belated followfriday a nice funny person that engages with people,4
1543,Happy Mothers Day to all the mums in my life and those that are not,4
1544,hahaha thanks mark i sent out the help signal just about everywhere lol say thanks to jeff for me,4
1545,Ball hats Burred the screw holding the WiFi cad Can t get the motherboard off,0
1546,Need to visit the quot Australia Shop quot I m down to my last 2 Butter Menthols and my throat is still hurty,0
1547,watching Supernatural love tha show omg dean n sam are so bloody sxc they can lay there shoes at tha end of my bed any day lol,4
1548,nooooo i dont want to go to school i had a month holidays and am happy to stay in holiday mode forever,0
1549,Love bubbles Could drink them all day every day but decision to be made stay or shall i go,4
1550,Noooo not a sore throat i dont want to get sick,0
1551,yay i finally got my twitter display picture to work,4
1552,Sorry to hear that Me too,0
1553,12 is too early for me P will freak if she goes to bed when I m there and wakes up and I m not,0
1554,HEhe Listening to Stay over by the Rescues Gosh I adore them Have all their songs Wish they d tour in Australia,4
1555,Watch this one too Billy Boyd comes to The Rescue in Edinburgh and this one too,4
1556,I lost my voice if anyone finds it please let me know,0
1557,butt it hasnt come to australia yet,0
1558,The dream analysis could be troubling,0
1559,Newcastle Pot Capital of Australia Well it was I wonder what Newcastle s is,4
1560,Laptop s in the repair house 2300 worth of repairs took it in on the second last day of warranty priceless,0
1561,One more air crash Air France aircraft from Brazil to Paris was lost in mid Atlantic,0
1562,hey you went back to the dark hair you look gorgeous either way,4
1563,oh cool follow friday is an exciting day to see if you get any new followers,4
1564,Great news I m annoucing artists Armand Van Helden Armin Van Buuren Laidback Luke amp stacks more this weekend at Winter Sound System,4
1565,amp for being FANTASTIC amp Retweeting on Andrew s behalf Much appreciation to you both,4
1566,You didn t get an invite to Singapore because you ve got to stay and mind the studio major important job,4
1567,needs a stylist or designer for the 30th of June Queen Shoot HELPS,0
1568,haha i bet there horrible of me too lol and yes please,4
1569,Preparing for the big drive back to civilisation I really don t want to drive for 8 hours,0
1570,I ll be in Wellywood that weekend,0
1571,It doesnt matter you have to travel before september to take advantage of the sale,0
1572,Photovia alwaysonaledge,4
1573,Nope DVD only I love the Mech btw The fully articulated cannon mounts are especially astonishing,0
1574,i have a song suggestion anything from the veronicas first album the secret life of that would be a good choice,4
1575,cupcake died,0
1576,actually no to be honest i forgot about your username so you were all online,4
1577,also alessias 18th all excited,4
1578,hahah that s a good one lol you should make a perfume x,4
1579,my piercing is bleeding yet again,0
1580,never a good thing when a doctor breaks out the heavy stuff,0
1581,Meraki blankets San Fran with free wi fi this is excellent if not old news,4
1582,haha its funny my quot recommended for you quot on youtube is always Tokio Hotel haha i dont mind i love them lt 3,4
1583,Clouds in progress yep I m still playing with clouds,4
1584,Amazing how every Monday the first thing i have to do is FUCKING ENGLISH HOMEWORK oh well at least got an extension Off to work bye xx,0
1585,Is very deep and hurt i told a friend about something i hated and yet they continued to do it i think im gonna go and cry myself to sleep,0
1586,Twitter is evil It has made me forget about Facebook and keeping in touch with good friends Feel bad,0
1587,01 idk i dont have plans lol im gonna call alex now n see what he wants to do,4
1588,i wish my friends would bake me stuff,0
1589,YES Facebook leaver Score,4
1590,wanted to be at high tea too,0
1591,AK47 don t tempt me I need to quit one of my jobs maybe my non paying one for the site haha so time consuming,0
1592,havent replied me in a while haha sad times wanna follow theyz workin hard 2 make u big here Xx,0
1593,ha i ll take the pink ones,4
1594,damn i split yogurt on my blazer,0
1595,In taxi Just deployed to get beer Enroute to predrinks then Living It UP,4
1596,Great 2 meet U Yep Small gov conservative 2 the core 1of those right wing extremists plotting to take back USA BHO,0
1597,Will try to make it there at 6 30pm,4
1598,Speedholes I can do them with a pickaxe and 5 minutes You drive it nicely ya hear,4
1599,I m going to miss the Bar Mitzva in the kibbutz ho well I guess I ll have fun in somewhere else instead Kfar Saba,0
1600,2 3 people said P nk s concert was great The only negative Happy songs are followed by sad rollarcoaster effect Still wanna go lol,4
1601,you know another song i love without you rebstar ft trey songz,4
1602,is about to go and see Michael Franti in concert should be fun,4
1603,bugger thought it was local proves my suspiscions correct what now a re install YUCK only take 45min but still,0
1604,ohhh well i have stuff to tell youu why don t you just crack out msn on your amazing phone hahaha,4
1605,dude that looks so tasty maybe it s just cos I ve been eating hospital food the last couple of days,4
1606,to dirty for u u know there are some pretty hot ones that are clean,4
1607,grrr more delays with my brother s case Can t it just end already,0
1608,meeting the love of my life definitely with love from Australia you guys should come down here soon,4
1609,what the fuck is wrong with foxtel its been down for almost a day,0
1610,no at the mo ur not click on direct message but this is fine also im sick good talking 2 u xoxo,4
1611,what it is girl nelly here biggest fan just watted 2 ask u do u hav msn or bebo ur like ma idol bye mwazz oxoxox,4
1612,saurus sadly yes,0
1613,FUUUUUUUUUUUUUUUUU my friend has a pic of her and Johnny too She got it printed on a tshirt gjdhalkgadjkghd GIMME DA PIC,0
1614,Yep And a level of detail we could have quite happily lived without too,0
1615,Gay moment of the day Listening to Wham on vinyl Wake me up before Go Go,4
1616,Haa Haa The only record I ever bought lol,4
1617,they hurt don t though There s a huge turnover at the Paddington store It can make or break a lunch,0
1618,Think of poor ol me at work while you re having fun,4
1619,I m at the Falkirk wheel and sooo excited,4
1620,thank you for your mention much love to you,4
1621,im going to miss you Milo x,0
1622,Coffee Pancakes Sunshine Great music from and silly phone conversations Happy Sunday,4
1623,haha check out our site its got some good ones too,4
1624,that s ok I only just got out of bed I think I ll be crawling back in there pretty soon Thanks for the thought though,0
1625,awww no Hope you feel better soon,0
1626,emilys was sick had an epic night gay work now,4
1627,lets hope it gies down well I didn t know what to get I know that eps on later tonight see him hand it over to conan,0
1628,D Its all true down to the bone Haah What you doing,4
1629,khaste shodam enghad makaruni khordam,4
1630,yay congrats,4
1631,who s managing this curious,4
1632,changing my BG in youtube,4
1633,Probably would if I was in Brisbane but I m going to boogie down with The Revenge and Audun at Elsewhere instead,4
1634,YES Also if I get one more person trying to quote me scripture when clearly that s not me I m going to choke Amen,4
1635,That sucks arse Take it easy yah the mess probably will still be there for when you re feeling better right,4
1636,I WISH I had wine but I have no car either Maybe a movie but I have to take a statistics test homework yuck,0
1637,i hope you enjoy your stay in the philippines it s a great place,4
1638,Dreading going back to work tomorrow,0
1639,Jake and Barclay r so gay tehehehe its sux that BB and JT have 2 go 2 skate park 2morrow now they cant come to my place with jake,0
1640,100 tweets aren t you guys lucky for me to include you in this momentious occasion lol,4
1641,ZOMG quot The Lake House quot Is playing on channel nine soon I LOVE That movie,4
1642,so exhausted,0
1643,why morning there,4
1644,crap one of the disks in my OS raid array is marked as quot Error occured quot Would like to know what kind of error,0
1645,Looking forward to seeing school friends tonight,4
1646,It is raining on me,0
1647,why cant i have a matching dona cover to go with my bed sheets now its not gonna look as good as the picture on the package,0
1648,Morning Vicky You re never too early for me,4
1649,im hungry but i dunno what i should eat,0
1650,Need a hand we re moving to new offices could always use a Mimo Hand,4
1651,nick stole my hiptop,0
1652,Quarantined The Getaway Plan better play this at their gig,4
1653,a bright and hopeful outlook gets you through all things,4
1654,scanlan thanks for following your website looks like greek to me and i couldn t see your tweets,0
1655,i think i have too many topfriends its annoying i m actually getting off now nighty night xx,4
1656,we all do crazy things sometimes,4
1657,cya have fun xoxo,4
1658,You ll hear me coming cause I ll be riding with bells on subject to the weather Just got the hump is all,0
1659,is twittering at uni,4
1660,I can see you as Napoleon,4
1661,was great Much fun and alcohol ensued Woke with hangover Good times,4
1662,Cant wait for tomorrow going up to at least 4mbit internet speed I cant get ADSL2 at home on a RIM Pair Gain line,0
1663,Possibly you are the right age Check out and see if you recognise the photo,4
1664,oi now I get not one but TWO emails everytime someone s me fix pls New server with teething issues,4
1665,spent an hr cutting off his intercooler mesh and probably recieved 8 cuts and stab wounds on his fingers,0
1666,My mp3 player is not working I can t listen 2 music Nooooooooooooo,0
1667,love your hairstyle amp your songs keep it up guys,4
1668,ooh will listen up for seafm shaun,4
1669,i got a blackberry there soo cool lol,4
1670,What does The automatic book page turner thing If so very very cool,4
1671,Haha that s ok I love it too I miss them,0
1672,Pkr com is like The Sims meets Texas Hold em Poker Looks cool,4
1673,Yup and then they usually give an extra med to combat a certain side effect of another Libb was taking 30 pills a day,0
1674,Morning,4
1675,ate jen parang may bug yata pag click ko yung intuitivereasoning com iba lumabas dami pop ups not sure sa iba though,0
1676,Get to bed Kids need school in the morning Off you go lol,4
1677,One for the Mum s HAPPY MOTHERS DAY amp a special mention 4 one of our newest members Jane Hope was good 4 u amp 2 u,4
1678,you love me XD Rain is awesome unlike traan O who is just epic at everything she does DX,0
1679,iphone3 In App Purchases can only be downloaded ONCE and not transferable between devices aw apple fail,0
1680,hoping that optus have fixed my phone properly not holding my breathe though cause it sounds like they ve just updated the firmware,0
1681,43 of all statistics are worthless lol and 95 are made up on the spot lol,4
1682,just making a appearance what s goss floss,4
1683,That s what I m using Also got a script for Minomycin which I m also supposed to use but those are truly weird side effects,4
1684,i felt like a glass tonight cos i though i had a bottle but im all out,0
1685,nope moviemaker does not recognise mpeg4 files and that s the common program on all the school computers,0
1686,I think that would look awesome I think you should totes do it,4
1687,i m not feeling too well now i dunno why but i feel like all my energy just disappeared and i m about to just pass out EEEEK,0
1688,Krudd said the test was negative but it would be interesting if he was So glad none of ATL have swine flue,4
1689,woohoo my phone tweets work but I can t receive updates on other peoples tweets as I am in Australia,0
1690,Workies loves tuesday nights,4
1691,FREE Download of Adrian Heath s me live version of HALLELUJAH 24 hours only from now musicmonday,4
1692,Thinks he made Pikelet a Happy Macish Pancake,4
1693,absolutely nothin,0
1694,someone bring me some food,0
1695,sprained my ankle can t dance this is HORRIBLE,0
1696,asks is plurk is borked i can only see me,0
1697,Just picked up two Melbourne icicles from airport now thawing out nicely,4
1698,mate jealous got their back catalogue see no money left,0
1699,smiling at the current treading topics tonight NSW QLD origin,4
1700,the thoughts of what could have been,0
1701,got my mest tickets now it s time to get it all right for the game letsgopens,4
1702,Am very glad that the internet is back It went away for a few hours,0
1703,Right I m off to do the grocery shop removes shoes snuggles next to dog demands tea from Adam I do love on line shopping,4
1704,I m being sad I m on exam break and I can t seem to find any good fictionpress stories to read,0
1705,salsa dancing sounds fun Hope u enjoy,4
1706,stupid food made me sick,0
1707,Wedding invitations zzzzzzzzzzzzzzzz lol,4
1708,but it s not like i havn t been on tv before i had my 30 seconds of fame flapping my arms about on australian idol Ayesha saw me,4
1709,An awful awful thought just occurred to me We have to go food shopping tonight,0
1710,Lmao Oh that s horrible,0
1711,Happy Saturday everyone Code and The Prodigy ftw gt,4
1712,Romy put Snow pics on FB but can t see Ace,0
1713,Happy mothers day ugh sick school tomorrow watched E News keeping up with the kardashians and dreamgirls,0
1714,yeah we can talk then,4
1715,foood soon god help us all N,0
1716,pinkgurl good morning sunshine how are you this morning hehe via BEANS Trying to sleep but i dont feel well,0
1717,WHY DOES THE WORLD STILL OPERATE ON WINDOWS FFS I just want to listen to the footy,0
1718,are you getting my messages or do you have to add me to recieve them soz I m new to this,4
1719,It s good to back home in Brissy after an awesome but tiring week in Melbourne,4
1720,I ain t been home in months,4
1721,average can be pretty great can t it I AM COLD it is like 6 degrees here not very funny how s uni when are holidays,4
1722,I found I Got I fucked it up Man that was good fruit salad,4
1723,bawling Why did you have to get bitten Sam Why,0
1724,I do not like working 24 hours in a 32 hour window Feeling sleepy Gotta love the Army Good luck today,0
1725,Hi there Why so irritated,0
1726,lol yes you go buy some,4
1727,OMG the saddle club is on ARGH pulling out hair i was in this series on my horsie,4
1728,oz In Toys R Us It will provide me with minutes of fun I m sure,4
1729,so hanging for wednesday night i gets BOOTY yay Cos sexting just duznt really get the job done super sad face,0
1730,you should totally come to see britney in november with me,4
1731,good to be back the trip went pretty wonderfully had an extra meeting so back later than planned but all reall great you,4
1732,Feels like the worst mum ever I sent my little girl to daycare sick my poor baby i want to go get her and snuggle her,0
1733,Don t understand why I can t update Twitter with my phone,0
1734,every single stream I ve been getting has sound only Something wrong with my computer,0
1735,Agreed speaking from experience,0
1736,agreed I haven t been there in so long,0
1737,Bayliss stupid work im gonna be here till like fkn 9pm,0
1738,had to dry my hand off and get a fresh drink I didn t do it slowly and wasn t looking so there was no hesitation,0
1739,My iPod nano has died,0
1740,Got some beefy new horns for my car but they didn t work when I fitted em Back to the road runner for me,0
1741,the dream only when someone stabbed a syringe into my leg it was horrible booo to injury dreams,0
1742,sorry i just wanted to test it out,4
1743,going to do a body sculpting comp in september woo will be my first time so any tips are welcome ppl,4
1744,I just donated to Livestrong I hope more followers of yourself will do so as well Keep up the great work,4
1745,supporting Bertie Blackman Please tell me you re playing the WA shows,4
1746,haha I tried covering it with make up It doesn t work lol so wearing a scarf is the way to go,0
1747,my horoscope says someones falling for me,4
1748,had an hr long chat to Tim poor cookie is sick but friend staying with them gets to look after him also studying still sucks,0
1749,that would be the FailWhale Love it,4
1750,Banksy you totally rock,4
1751,hehe it s died down now that was fun,0
1752,cupcakes that busy wowsa okay my pizzas gonna be a while sorry,0
1753,can t get a n upgrade to 3G S yet dont wont another contract,0
1754,has laringitis not much fun I am not an extremely talkative person but it is impossible to rest your voice at times lol,4
1755,just went and saw a crash near my house the car flipped very unfortunate uploading youtube video in a lil bit,4
1756,wants to go to Carins for a holiday before going back to dreaded uni but might not cause i might not have the cash for it,0
1757,rush was robbed same as usual for neighbours nothing,0
1758,ha yes yes of course lt 3,4
1759,Gonna go decorate my wall and maybe read bye bye now,4
1760,i feel really sick ew and school tomorrow even worse noooo anyway got art so thats one of the day,4
1761,currently blasting my music so loud that my mirror is vibrating,4
1762,There s a little kid down corridor who has discovered the wonders of echoes in a large space and yells and squeals to lift and back,4
1763,Bloody hell I haven t slept in till midday since I was in my early 20 s Man it feels good Shame I woke to chores to be done,0
1764,im in the same boat too but i have to wait until 26th to get mine,0
1765,sensitive toooth,0
1766,Got iron man on blu ray but it doesn t work on my DVD player,0
1767,oooh i freaking lurve rain i hope it pours down tomorrow,4
1768,I have miss you too I am currently in Thailand BZW the Internet has it s own mind How are you x,4
1769,When you find it let me know it s not on iTunes yet,0
1770,Just studying for this Exam Nate is giving us tomorrow,0
1771,we love sounds Why is everyone there I m not,0
1772,It takes one word to break up It takes one breathe to say I love you It also takes one second for your heart to fall into peices,0
1773,I m having boy troubles,0
1774,is waiting for brian to come on msn so we can work things out,4
1775,austen I really want to some ripened to perfection peaches preserved in honey syrup now,0
1776,ahh not good Carlos two of my fave reviewers you nad Emil both bed ridden hope you get better soon Carlos,0
1777,Aww that s no good,0
1778,watched the last 5 minutes of grey s and was bawling my eyes out awww,0
1779,Looking forward to meeting today,4
1780,mcflyandjb loveyoutoo,4
1781,cant wait to get out of this place,0
1782,ZLNet Thats so awesome,4
1783,At the Toni Maticevski show with Alice and Kristy,4
1784,not too much Stuck inside on a really warm London day with sport and Britains Got Talent final miss the beach,4
1785,exhausted,0
1786,Still hungry time for more crumpets,4
1787,wish he could that would b better,4
1788,I know I know I did get some great things I played dress ups to photograph them and will blog them tonight No flower news,0
1789,my dad is watchin UFC they dont play they almost crack skullz open yeww,0
1790,lunch was going home to rest not well today,0
1791,Oxymoron of the day quot Pretty Ugly quot,4
1792,Glad you enjoyed your Gyro session today Getting stonger Thx for the tip about Xylitol,4
1793,My computer keeps freezing and i have no idea how to start my english essay and it needs to be finished but the end of today,0
1794,is distracted by Nat Geo should be cleaning amp packing Why do people hunt bears Pointless cruelty,0
1795,w0w babyy really iz a rapper lmfa0 ok ok ill giv it 2 yuu,4
1796,just wants this last essay to go away i don t wanna do it,0
1797,btw is going to do a profile image for you,4
1798,whatever its calld I m not enjoyin it much sore shouldrs r the bane of my life 2 much time desk amp workbench both bad 4 it,0
1799,personally i think the movie across the universe should be trending it up,4
1800,Ok So I m still having posting issues Not sure if this will appear Will try again later,4
1801,Is at work,0
1802,not cool but this is a photo of u fucking the floor,4
1803,I miss melissa so much,0
1804,Being sick Unibody MBP lots of screen cleaner being used today,0
1805,oh and yes Y metros but I dont think I will be drinking I think I mite have work the nextday,0
1806,not enough butter on my scone,0
1807,LOL I think this calls for a SL eurovision party I m busy next weekend tho,0
1808,aww I bet its great you re the only reason I watch good game,4
1809,omnomnomwin silverlight will work on linux hosting,4
1810,Off to bling the Motorhomes again,4
1811,arrrrrr fuck so many things r pissing me off today,0
1812,Thanks,4
1813,Hurry up Good News Week podcast I missed tonight s ep,0
1814,it wasnt as bad as i thought haha the questions were easyy,4
1815,Guess what I had a bad day,0
1816,arranging things from ikea,4
1817,o how i love having my P s,4
1818,that s a question you need to ask yourself,4
1819,Girl O crap and now I m going to HAVE to read it I was trying to avoid it,0
1820,I was watching Rove tonight and thought The short stack boys NEED to be on this show it d be epic,4
1821,yet again waiting in a movie queue Tarryn is enjoying her view though The joys of being tall,0
1822,Munky Thanks luke but i have been on that website all afternoon lol,4
1823,studying for exams all weekend devs,0
1824,We are open on the Queen s Birthday Monday 8 June 10am 4pm we have plenty of fish and corals so come get em,4
1825,no joke tgp was one of the roughest moshes I ve ever been in ouchie im so sore all over,0
1826,Not over here We have a long weekend Though you guys get one next week,4
1827,umm no like most of my sites it has 2 or more url s the org domain will be back but i m not sure when,0
1828,did everything but study this afternoon,0
1829,ARGH we ll get there eventually honey Even if we end up spending 3 weeks in Honolulu,4
1830,Why thank you I cannot wait to wear it,4
1831,suitor 2 is keen He s locked in dates 3 amp 4 for the forthcoming long weekend I feel popular,4
1832,will someone please find a cure for a non piggy flu viral lung butter thingy I have Bruised ribs hurt amp chucking up sucks,0
1833,i got one was so happy,4
1834,always working on interesting stuff Nothing for release soon though,4
1835,It s a great movie My best is the Welsh flatmate,4
1836,1st day of winter already counting down the days till summer 4am no point in sleeping now,0
1837,Whoever took this picture what a good angle it was,4
1838,Wish mornings start later,0
1839,Heroes is on so I m heading off I hope everyone has a great Friday Much luv to you all as always,4
1840,I m feeling ok thanks getting stronger,4
1841,x oh hiii cassie ask her if shes catching the bus even though i know she already is lull,4
1842,I m here too,0
1843,Rhapsody won t let me download your album because I m outside the USA It s ok I ll order Amazon w some other cds hipping,0
1844,aww i miss you on wild on it sux now,0
1845,have a great weekend everyone,4
1846,Too tired for work today last nite was just crazy home at 4 30,0
1847,thanks for the add,4
1848,you haven t seen the best of it i managed to finish my homework spanning an hour exercise to an 5 hour ordeal talent,4
1849,I was a little yesterday too,0
1850,the side effects of duke of ed bahaha damn stupid god dang flu,0
1851,Kittypigle Get better by the end of the week ok Then we can meet,4
1852,is sitting in O18 O23 N18 N23 and M19 M23 for Terminator tonight,4
1853,I m a proud customer and this is awesome news listening to you on the radio right now,4
1854,I HAVE AN OSTRICH FEATHER I don t know how I got it or where it come from but its MINE now I wanted one of those ever since PotC,4
1855,I had forgotten how obsessed you were with Lucky Ali,4
1856,mmm sexy whipped cream too LMAO,4
1857,all set for a whole day sleep in tomorrow Go Saturdays,4
1858,Glad to be of service mate,4
1859,just got back from being out with the girls i love them girls,4
1860,Welcome to Pocket Weather AU s twitter weather service Please enjoy the good weather and take an umbrella for the bad weather,4
1861,Yesterday i watched the Terminator and it s worth watching I enjoyed it I will be back hehehe,4
1862,You should come Kara Come dance with me and Ellyn,4
1863,I agree I have weak enough teeth as is without bleaching away layers after layers Oh and Victory Or death,4
1864,thats some really good advice,4
1865,would you buy the 17 40 again I m deciding between that and the 24 70 when I get stimulated,4
1866,as usual one word from me and the opposite happens hello rain,0
1867,rubbish weather in Brazil too at least in Sao Paulo where I live,0
1868,yey for pain free teeth congrats on the 22 years premier btw,4
1869,down with SWINE FLU,4
1870,DON T STOP THE MUSIC Rihanna U are not following my twitter I am following U,4
1871,DONE and DUSTED Have a good life everyone i m off to watch Mr Bean,4
1872,Were is Zac i dont see him anywere,0
1873,that has GOT to be one of the funniest things I ve ever seen hmm wonder what my expression was nothing compared to theirs,4
1874,Finished my short film feels a little wrong but it s 15 seconds over,0
1875,Taylor Swift on the Today Show lt 3 even though she plays the same songs,4
1876,is shattered that Justine is out,0
1877,xo your phone is always dying o O mines still being gay and unsync d,0
1878,I m taking a practise driving test All of my friends have their L s so i may aswell get mine too,4
1879,Hope you and ended up getting a decent nights sleep in the end We miss you guys,0
1880,Even a picture would take away the craving lol,4
1881,Hello How is one of my fav People What is happening in your World I wonder It is great to see you x,4
1882,Oh Mobile broadband isn t very fun What ISP did you go with,0
1883,It s gone all drizzerable outside,0
1884,Neighbour might be giving you a good view lol,4
1885,just got home feeling drained thinking tonight will be me crashed on the couch with a movie,0
1886,Great thank you I might chat with him Thanks,4
1887,Well I don t understand Rugby so I m with you re one of them,4
1888,Haha He didn t mean to He kissed it to make it feel better though he s so cute,4
1889,cyclones malaria ross river fever rivers you can t swim in beaches you can t swim at melb s not all bad,4
1890,Making Kylie Kwong s fried rice for my sick little Sarah,0
1891,I have zero when it comes to well pretty much anything really,0
1892,went over monthly net usage,0
1893,umm on a bag it was pretty too,0
1894,Then how come you didn t go to the Reunion Rave on Friday As close as you can get,4
1895,wilson Thought Office POD may not be good for Melbourne weather but they look AWESOME A grown ups cubby,4
1896,planning to go gym in the afternoon and attend an event Life is Meaningless in the evening Have a great weekend,4
1897,bar thanks for the FF lovin Hope you re having a sensational weekend,4
1898,Better than I was thanks Viv I had some stronger pain killers today but they made me sick Hows school,0
1899,Dang gotta hate that,0
1900,Too many I am just bitter that I dont have one,0
1901,you re so cute lol was it maths,4
1902,I m on radio now that s where you could have heard me play you singing Shine www ultra106five com,4
1903,Off to bed my throat is killin me,0
1904,Having ice cream with raspberry and white chocolate sauce YUM Really should be going for a walk but i need comfort food,0
1905,my friends have banished me from facebook because of 2 many status updates Apparently this is the place I shroud be,4
1906,just woken from a nana nap Gotta love those,4
1907,u know i was gonna come to australia for further studies but my plans have been cancelled,0
1908,dont want to do anything in this awful weather but i cant keep putting off my ancient history assessment,0
1909,Officially finished my state quarters map w00t,4
1910,Matt Preston loved the risotto at Now that says something Michael it s masterchef for the chef next year,4
1911,me 2 when will u be home,0
1912,goods thanks for asking disappointed with Royal COmmission they have issued a supression order,0
1913,ooo i wanna go but i cant but its all good,0
1914,ooh yum I m having bangers,4
1915,We didn t win at squash comp the other team won in the Ronald Garros squash comp,0
1916,Very hard to go past Mad Max 2 Saw a 35mm print of the final chase scene at Popcorn Taxi with George Miller mesmerising,4
1917,No probs you re a champ I ll let you know when my essay has been submitted tonight Portfolio by tomorrow,4
1918,nuuu Is that a patch of blue sky i see,0
1919,is watching Fringe Josh Jackson will always be Cahrlie Conway to me fuck Pacey Favourite Mighty Ducks film,4
1920,tablet battery is shot 100 charge 5 minutes of use,0
1921,ARGH Stop please I m still at work and have no gorgeous pasta sauce,0
1922,i need a new myspace song any suggestions,0
1923,goin to trafford centre Oasis Saturday,4
1924,u better get me something or meet me there when I m off lol,0
1925,Waaahhhhh saaaad Fail Gnome on Qtask lolll,0
1926,haha love the simplicity of this site,4
1927,i m working have a half hour break now and then work til 11 boo me,0
1928,getting ready to brave a run in the cold and wet,0
1929,Just been to Sophies birthday party It was fun,4
1930,im dying to go but i cant cause im manager thurs nyts BUT im takin the night off for the stealing o neal,0
1931,losing my voice for hayne the best part of nsw i feel sorry for him qld can afford to go easy tho,0
1932,finished off an artwork i put aside for too long feeling of accomplishment,4
1933,It makes for a welcome distraction Anything exciting planned for tonight,4
1934,I m pretty sure I should record it or something I ll watch it unless i like sleep Aha,4
1935,and we all know horror sequals bomb,4
1936,Will you be open this Monday for those of us wishing to visit on a pub hol Or all of you at the Good Food show,4
1937,I too like Kristen Bell,4
1938,They re Very Nice,4
1939,Oh FFS The hot water won t work Now I know how feels,0
1940,ah could relax cept it s Jo s turn to sleep in tomorrow,0
